item,asin,groupA_buyers,groupB_buyers,total_buyers
5153,B000002NHG,0,6,6
19873,B0014DC046,0,6,6
9403,B00000269J,0,6,6
25806,B005182374,0,6,6
17848,B000T0C0MC,0,6,6
9349,B000002VUC,0,6,6
4442,B000002J20,0,6,6
28004,B009NPA3MS,0,6,6
13008,B000AOENCM,0,6,6
9342,B0000ALSDR,0,6,6
4469,B000001E18,0,6,6
3049,B000001ELP,0,6,6
5673,B0000026CH,0,6,6
22461,B002K9RTR6,0,6,6
9551,1573300403,0,6,6
4450,B000003N7K,0,6,6
20640,B0014CBXOK,0,6,6
25791,B0057VDGNK,0,6,6
5785,B00000HZE7,0,6,6
16792,B000NPE7YC,0,6,6
8334,B0000024RX,0,6,6
2809,B000002OU8,0,6,6
28744,B008SGW5CO,0,6,6
3700,B000001FS1,0,6,6
14130,B000CS4L1E,0,6,6
22607,B002QB1910,0,6,6
3692,B000002KHW,0,6,6
14202,B000E97HIA,0,6,6
3688,B000002GXJ,0,6,6
7992,B00007BH5C,0,6,6
5834,B000002KHJ,0,6,6
7970,B00006J9OT,0,6,6
21480,B001T46UFU,0,6,6
3679,B000000OQI,0,6,6
7962,B000005IL1,0,6,6
14296,B000000OCV,0,6,6
4678,B000001EG4,0,6,6
7903,B00006LI2R,0,6,6
7902,B000001VD4,0,6,6
16712,B000O178BY,0,6,6
3666,B00004STPT,0,6,6
3665,B000000OR5,0,6,6
28847,B00B69UQEO,0,6,6
20729,B001FBIPFA,0,6,6
8363,B000002KO1,0,6,6
21554,B001VNB56I,0,6,6
13379,B000BGR0OM,0,6,6
8517,B000067G37,0,6,6
9095,B0000C7PQK,0,6,6
25776,B004SB60OC,0,6,6
9657,B00005Y7GQ,0,6,6
13427,B000BJS4OY,0,6,6
9056,0972179518,0,6,6
16938,B000PA9Q4G,0,6,6
3780,1573306983,0,6,6
23636,B003HLM2QO,0,6,6
30355,B00DEPVNZO,0,6,6
13483,B000BOH90O,0,6,6
6642,B00005YW4Z,1,5,6
3308,B00000K52T,0,6,6
13519,B00000DQSZ,0,6,6
4548,B00000DCH9,0,6,6
5123,B000002J0B,0,6,6
8749,B00006J424,0,6,6
13684,B0002IQMKM,0,6,6
13697,B000BPK2NE,0,6,6
5755,B000002IQ1,0,6,6
8618,B00008S2VE,0,6,6
4590,B000002NJS,0,6,6
22568,B002NWRMVS,0,6,6
28452,B00A4EDAN6,0,6,6
8525,B00008V5SD,0,6,6
13887,B00000JNNY,0,6,6
25770,B0050CJNJ2,0,6,6
22411,B0029O08WA,0,6,6
5176,B0000026WD,0,6,6
27175,B007UQ5Z1G,0,6,6
27112,B007XSFKAW,0,6,6
11154,B000002JS0,0,6,6
26756,B006R1T40I,0,6,6
11147,B000002JS2,0,6,6
11132,B00064AEJW,0,6,6
4163,B000000W5H,0,6,6
11115,B0002Z9HT8,0,6,6
11063,B00066N8JI,0,6,6
19110,B00118YODO,0,6,6
11048,B000003BD7,0,6,6
20999,B000F3AJXA,0,6,6
22262,B002FKZ4UO,0,6,6
3016,B00000IL1K,0,6,6
11016,B0002XL1WG,0,6,6
4193,B000002HNV,0,6,6
27196,B006XBSAP2,0,6,6
5310,B000002TQV,0,6,6
5349,B000002LFN,0,6,6
10877,B0002W4UVG,0,6,6
4017,B000002KYB,0,6,6
22302,B002C6K7N0,0,6,6
5377,B00005B8GS,0,6,6
10837,B0002LI11M,0,6,6
10805,B0001Z2RUK,0,6,6
11158,B00065L706,0,6,6
2961,B000002USY,0,6,6
11757,B000001ELL,0,6,6
11161,B000641Z9K,0,6,6
26912,B007EC6FIS,0,6,6
5273,B000002LGQ,0,6,6
17742,B000RLIYZA,0,6,6
26971,1858705223,0,6,6
4108,B000002W6Q,0,6,6
17737,B000SMYTZ2,0,6,6
27002,B007HO392S,0,6,6
11589,B00076EPQM,0,6,6
2975,B000001EG8,0,6,6
11601,B00049QKHO,0,6,6
17736,B000TQZ7NA,0,6,6
27049,B007N85ZXY,0,6,6
4126,B000002G3U,0,6,6
22216,B002GYHIVM,0,6,6
19279,B000UMKCYC,0,6,6
4140,B0000026JA,0,6,6
27096,B007TBCTFM,0,6,6
11176,B0006284JQ,0,6,6
5243,B000002MG4,0,6,6
11743,B000001ESB,0,6,6
11166,B000007O5H,0,6,6
4146,B000003BF4,0,6,6
21006,B00175D7UW,0,6,6
4229,B000002MMS,0,6,6
20979,B001LX0JK6,0,6,6
5178,B00005ATUL,0,6,6
5539,B0000032CU,0,6,6
27617,B008G8SFGO,0,6,6
10190,B00016XMOE,0,6,6
27628,B0091V6SKK,0,6,6
3196,B000003S1C,0,6,6
19628,B0016B6ZKG,0,6,6
19648,B001725ZB4,0,6,6
10028,B0001FFIY2,0,6,6
17319,B00009N1ZV,0,6,6
10016,B0001LJCPC,0,6,6
20920,B001I10AAA,0,6,6
3261,B000002C2E,0,6,6
9916,B000000OF6,0,6,6
4242,B000001FWW,0,6,6
5542,B000056CCH,0,6,6
2908,B0000024SI,0,6,6
12800,B00000250H,0,6,6
21852,B001W3P62G,0,6,6
17255,B000PDZJ08,0,6,6
9796,B0001ENY6M,0,6,6
21836,B000002PCP,0,6,6
26110,B005OBMQAW,0,6,6
26109,B005P78VK4,0,6,6
17249,B000O5AYC0,0,6,6
5548,B00004UARR,0,6,6
5254,B000001I0A,0,6,6
10228,B00022FWPE,0,6,6
21946,B00006LHWN,0,6,6
3951,B000000LXD,0,6,6
10649,B000002X4T,0,6,6
17575,B000TSJVIU,0,6,6
12094,B0007Y4TVU,0,6,6
5212,B000002KDG,0,6,6
3690,B000000NFI,1,5,6
12172,B00082IJ08,0,6,6
27424,B0085KGGR8,0,6,6
3019,B000002MU3,0,6,6
2943,B000002UAI,0,6,6
19468,B00130973W,0,6,6
5208,B000002KCI,0,6,6
10441,6303058760,0,6,6
27513,B008OTTRXU,0,6,6
4281,B000050HTO,0,6,6
17513,B00004THAY,0,6,6
3968,B000002GQI,0,6,6
22352,B0029LHW4U,0,6,6
3966,B000001F6A,0,6,6
12283,B000002KIE,0,6,6
5467,B000007S5B,0,6,6
12306,B000002GYI,0,6,6
27546,B008C1O8CA,0,6,6
27573,B008EZVNO0,0,6,6
20727,B001G5ZKZS,0,6,6
6936,B000002LNB,1,5,6
10783,B000002KH3,0,6,6
20563,B001D0EI3Q,0,6,6
14870,B000BNI90O,0,6,6
5942,B00005OAJ1,0,6,6
6150,B000000OUU,0,6,6
4780,B000002L7R,0,6,6
4784,B000002UC7,0,6,6
24467,B0041WLBEC,0,6,6
3126,B0000009SI,0,6,6
7501,B00004RCV6,0,6,6
11418,B0002WZT4S,1,5,6
18208,B000V9KEA6,0,6,6
3580,B00004RG4Y,0,6,6
7422,B000002GWN,0,6,6
3483,B000002ORZ,0,6,6
5945,6303968651,0,6,6
6782,B000060O30,0,6,6
5071,B0000025OU,0,6,6
5946,B00004Z3U2,0,6,6
6797,B000005RT8,0,6,6
7538,B00006I0BO,0,6,6
7550,B000002VMD,0,6,6
16530,B000NDEXPW,0,6,6
20388,B0017T267I,0,6,6
18450,B000UZD4AS,0,6,6
16157,B000KGGLCU,0,6,6
4750,B000051W22,0,6,6
14751,B0009YNSJW,0,6,6
6503,B000002OSK,0,6,6
20571,B0002S94LG,0,6,6
3606,B00004T9UF,0,6,6
10588,B0002OPLHQ,1,5,6
7667,B00006I4YD,0,6,6
6158,B000002N3J,0,6,6
6608,B00005V8PZ,0,6,6
7648,B000069HGV,0,6,6
6627,B000002UEB,0,6,6
7628,B000002JO6,0,6,6
7881,B00000K2WA,1,5,6
6698,B000002WWJ,0,6,6
29368,B00C2U6EUG,0,6,6
29317,B00BEXB18M,0,6,6
6814,B000062VVV,0,6,6
6464,B000002I4S,0,6,6
3139,B000002KCS,0,6,6
7176,B00000DGUY,0,6,6
30199,B00EZ8GADY,0,6,6
24589,B0049OSQ0Y,0,6,6
29155,B00BQ1DBUS,0,6,6
15263,B000H4VV52,0,6,6
18247,B000UPWO5E,0,6,6
29696,B00DBRT57S,0,6,6
22991,B002NACY22,0,6,6
6079,B00005N8T1,0,6,6
15010,B000G1R3BC,0,6,6
4856,B000002OVJ,0,6,6
7127,B000067CPX,0,6,6
3141,B000002N9Z,0,6,6
15311,B000HA4W4S,0,6,6
7008,B00005J713,0,6,6
24003,B003V6L94Q,0,6,6
29203,B00C7O8MJ8,0,6,6
24005,B003TML0VO,0,6,6
6093,B00005Q4JH,0,6,6
15225,B000H305U0,0,6,6
13421,B000BDGVU4,1,5,6
6884,B000000OQ3,0,6,6
7351,B000068ZVP,0,6,6
15518,B000IOM0YM,0,6,6
15514,B000I5YCCO,0,6,6
15507,B000FQ4M58,0,6,6
16424,B000005JXG,0,6,6
22766,B002LIKMBQ,0,6,6
15505,B000IONLN6,0,6,6
6136,B00005QDW5,0,6,6
15108,B000GDI3SW,0,6,6
7307,B000002LCI,0,6,6
5967,B00005OWEJ,0,6,6
15181,B000GRU6XS,0,6,6
7251,B000002IAO,0,6,6
15476,B00022LOTM,0,6,6
6871,B00005YXZH,0,6,6
5990,B0000005MV,0,6,6
15470,B000HCPWZO,0,6,6
6474,B000002GE1,0,6,6
24102,B003MZ0I84,0,6,6
7066,B000001GBJ,0,6,6
16627,B000N60HD6,0,6,6
7727,B00006L7QX,0,6,6
3158,B00000DFSK,0,6,6
16568,B000N3ST7A,0,6,6
18475,B000YXMMAE,0,6,6
25137,B004NTMNB8,0,6,6
24339,B0000AZKLF,0,6,6
16607,B000ND91SG,0,6,6
4997,B0000029F8,0,6,6
4713,B000000WCD,0,6,6
20318,B001CJOHCU,0,6,6
29757,B00DMEQOXS,0,6,6
3422,B000002GKJ,0,6,6
6293,B00005QDW1,0,6,6
6432,B000002O5R,0,6,6
4728,B000002AH7,0,6,6
6180,B00005R2M3,0,6,6
4719,B00004S36A,0,6,6
6306,B000002BGM,0,6,6
6186,B00005NKKU,0,6,6
6431,B000000OMJ,0,6,6
6425,B00000016K,0,6,6
22674,B002RL8V1U,0,6,6
24290,B0043KK4N6,0,6,6
24146,B003TO58YC,0,6,6
14562,B000F6YW08,0,6,6
22396,B002LLDT9U,1,5,6
14592,B0009NR7YU,0,6,6
14487,B000EMGAOY,0,6,6
24157,6301948106,0,6,6
3651,B000000EF4,0,6,6
3111,B000023VR6,0,6,6
16631,B000MGUZM0,0,6,6
18123,B000VI5CF4,0,6,6
25012,B004GHNHVW,0,6,6
3109,B0000009NN,0,6,6
3616,B0000013YW,0,6,6
15771,B000007U6V,0,6,6
6175,B00005Q66T,0,6,6
21251,B001Q7JM0U,0,6,6
5005,B000002BN1,0,5,5
10284,B00000K44W,0,5,5
11235,B0002IU988,0,5,5
21954,B00284BMBM,0,5,5
21882,B0027G783W,0,5,5
29301,B00BQ1D7X4,0,5,5
11398,B000005JU3,0,5,5
7013,B0000025DP,0,5,5
4537,B000009V0M,1,4,5
21032,B001LTVBX4,0,5,5
9426,B000003S0U,1,4,5
6312,B00005NP04,0,5,5
5015,B000021Y7W,0,5,5
2970,B0000025VY,0,5,5
4292,B000030009,0,5,5
5045,B000002J66,0,5,5
11482,B000640PL4,1,4,5
5204,B000002IU3,0,5,5
6824,B00000261G,0,5,5
30517,B00GUXO12O,0,5,5
2967,B000001EG6,0,5,5
21988,6303459765,0,5,5
4706,B000002NZ1,1,4,5
10266,B00023B13K,0,5,5
30067,B00EMAGCJM,0,5,5
6127,B00005J9UN,0,5,5
5508,B000002UA4,0,5,5
11368,B0000634HG,0,5,5
10178,B0001HAHY6,0,5,5
6917,B00004WK2L,0,5,5
4999,B000002BBY,0,5,5
10174,B000148KK2,0,5,5
5504,B000002G50,0,5,5
5194,B000059QYB,0,5,5
27006,B0073PPKNM,0,5,5
10168,B000002KI9,0,5,5
10160,B00008G9JN,0,5,5
6322,B00005NWM3,0,5,5
20950,B00004NKAB,0,5,5
10268,B00000ICN8,0,5,5
27023,B007MJ9LA2,0,5,5
21926,B00284G2HG,0,5,5
21917,B0026J8LHW,0,5,5
4319,B000002I2G,0,5,5
6970,B000002ABO,0,5,5
27037,B007NKSSJA,0,5,5
6237,B00005RIKD,0,5,5
4700,B000002PD8,1,4,5
6285,B000001M13,0,5,5
12642,B0009X7768,1,4,5
5033,B000000WA7,0,5,5
8930,6300251020,1,4,5
6822,B0000009NG,0,5,5
11018,B0002X94Y8,0,5,5
29553,B00CF7PG5U,0,5,5
10171,B00005OMHN,1,4,5
5374,B00005ALLX,0,5,5
6568,B00005QW3E,0,5,5
6461,B000008H1R,0,5,5
6585,B00005Y23E,0,5,5
11065,B0002S94WK,0,5,5
4225,B000002UB0,0,5,5
5280,B000059Z82,0,5,5
29412,B00BWLKTOS,0,5,5
10967,B0002XL252,1,4,5
11079,B0002Z1EG2,0,5,5
11083,B00063F8BC,0,5,5
10695,B0000DD7LC,0,5,5
6635,B00005R09Z,0,5,5
9930,B00006FI7C,0,5,5
11089,B00065XJ48,0,5,5
10857,B0002V4SXC,0,5,5
4180,B000002UUC,0,5,5
9803,B0000C69UU,1,4,5
27255,B0085G0DNU,0,5,5
11025,B000641ZJ0,0,5,5
5298,B000003N7R,0,5,5
21217,B001QOOCUS,0,5,5
10984,B0002YCVXI,0,5,5
5301,B000003S1G,0,5,5
10980,6303152775,0,5,5
11030,B0002LE9HC,0,5,5
6483,B00000DFTM,0,5,5
27204,B007MDQW3C,0,5,5
6495,B00005QBZC,0,5,5
5229,B000002LMK,0,5,5
10913,B0002X591A,0,5,5
10878,B0002W4T4O,0,5,5
6500,B000005JH5,0,5,5
5021,B000002P2V,0,5,5
29484,B00BEJ5O6Q,0,5,5
10648,B0002M5U88,0,5,5
10628,B000008GVG,0,5,5
6719,B000063686,0,5,5
27469,B008FERRFO,0,5,5
10473,B000009QPA,0,5,5
5209,B000002KCV,0,5,5
10453,B00000348Q,0,5,5
6424,B000000OMC,0,5,5
27110,B007VTVG4C,0,5,5
6140,B00000K53Y,0,5,5
10424,B000005DQQ,0,5,5
30023,B00EKXDVOK,0,5,5
19474,B0015D3Z3A,0,5,5
29321,B00C9U9YLA,0,5,5
6811,B00005OWIU,0,5,5
20610,B001EI5CIC,0,5,5
4915,B000002IT2,0,5,5
6380,B0000009NP,0,5,5
22021,B002BAODSC,0,5,5
10521,B000003JA7,0,5,5
6737,B000002LUB,0,5,5
21219,B001O0EHXG,0,5,5
2953,B000002USZ,0,5,5
10627,B000063CP6,0,5,5
4968,B00002DESF,0,5,5
11139,B00016MT6Q,0,5,5
3428,B0000057EO,1,4,5
10625,B000006RHO,0,5,5
6442,B000002LEI,0,5,5
10552,B000062SSH,0,5,5
4250,B00004ZB9D,0,5,5
6148,B00005OM4K,0,5,5
10605,B000002H6C,0,5,5
22033,B001UW58WW,0,5,5
11149,B000002JS8,0,5,5
6435,B000000OSW,0,5,5
6411,B000002I9H,0,5,5
30283,B00ENSHA62,0,5,5
6078,B000002IWP,0,5,5
7707,B000002IKQ,0,5,5
28414,B008ACC9CM,0,5,5
8666,B000009NY9,0,5,5
21602,B0017WI5JI,0,5,5
21600,B001VE420S,0,5,5
5926,B00005N8V6,0,5,5
4581,B000002UAB,0,5,5
8654,B00009PRZE,0,5,5
20751,B001FWRZ1O,0,5,5
29749,B00CSCIZRI,0,5,5
8612,B00008OWZC,0,5,5
5731,B000001F76,0,5,5
7722,B00006JKKK,0,5,5
8582,B000002H4S,0,5,5
8580,B000095J7Q,0,5,5
4600,B000002H1C,0,5,5
21589,B001Z920NA,0,5,5
8541,B00008OLX6,0,5,5
20106,B001AJVR5M,0,5,5
5079,B000001ESV,0,5,5
8452,B000002LE9,0,5,5
8683,B000096FTI,0,5,5
5750,B000005ILF,0,5,5
8698,B00009OOH9,0,5,5
20071,B001AN5BNM,0,5,5
28280,B007ZU6H00,0,5,5
4541,B000003BDY,0,5,5
21418,B001RJ1XV8,0,5,5
8894,B000099T2L,0,5,5
8883,B0000A5A0K,0,5,5
4545,B0000021RB,0,5,5
20921,B001F9FHF8,1,4,5
8854,B0000015H1,0,5,5
8846,B000007R1M,0,5,5
2840,B000002UD2,0,5,5
5122,B000002JSJ,0,5,5
8791,B00009YXGV,0,5,5
8788,B0000025GW,0,5,5
20783,B001GKYBX0,0,5,5
8782,B00006IU73,0,5,5
9223,B000002N3H,2,3,5
28364,B004DMAZQA,0,5,5
7689,B00006F83Y,0,5,5
8731,B00000ICN9,0,5,5
8420,B000089CJI,0,5,5
20147,B0018Q7K4O,0,5,5
21430,B001TEKHC2,0,5,5
8033,B00006RIO7,0,5,5
8017,B00000FCBC,0,5,5
5893,B000002GFC,0,5,5
29784,B00DQBWLSO,0,5,5
7797,B00006JYMW,0,5,5
20314,B0017KVNQW,0,5,5
7960,B0000009UR,0,5,5
5866,B000000ISW,0,5,5
20278,B001CO42BQ,0,5,5
26673,B006K1WGQY,1,4,5
21466,B001SZ29NC,0,5,5
7912,B00006RIO8,0,5,5
5886,B00005NZWZ,0,5,5
5867,B000021YQV,0,5,5
25315,B004PKOKU2,1,4,5
7822,B000066EZY,0,5,5
4696,B000002W5F,0,5,5
4698,B000002PD7,0,5,5
7832,B00006J48Q,0,5,5
20311,B001CHFM12,0,5,5
8019,B00002Z88D,0,5,5
5828,B000002GFJ,0,5,5
20167,B001B94K14,0,5,5
7780,B00006M183,0,5,5
4625,B000002PBN,0,5,5
8371,B00007IT8S,0,5,5
21432,B001PNVYMO,0,5,5
7760,B00006LLLN,0,5,5
8292,B000077VSJ,0,5,5
28650,B00AIFTHFG,0,5,5
4727,6303337023,0,5,5
29802,B00D6CZ1C6,0,5,5
28709,B00B2TUKI0,0,5,5
5902,B000002AP1,0,5,5
4654,B000000W5F,0,5,5
8065,B00007E8W2,0,5,5
30280,B00G4EXNNM,0,5,5
8053,B00006LFGF,0,5,5
4721,B000002AH9,0,5,5
8051,B00006LLNV,0,5,5
8048,B00006JJ1O,0,5,5
5814,B000002NVT,0,5,5
28763,B00B23O96A,0,5,5
5939,B000001DQG,0,5,5
4535,B000001A5X,0,5,5
9918,B00002MZ3A,0,5,5
9507,B000002JSL,0,5,5
5576,5555991584,0,5,5
9585,B000066ROB,0,5,5
7197,B000000CX8,0,5,5
5594,B00005LMJU,0,5,5
5595,B000007MVD,0,5,5
20463,B001FBSM9O,0,5,5
9550,B0000AQVCL,0,5,5
21766,B001ULAUFS,0,5,5
27986,B008Y5OW20,0,5,5
5600,B000002U92,0,5,5
7644,B00005V3WH,0,5,5
30077,B00EBJ65MS,0,5,5
14528,B000EGEJWK,1,4,5
9431,B0000E1WKU,0,5,5
7330,B000069EWD,0,5,5
5156,B000005ZFN,0,5,5
4446,B00004TH66,0,5,5
4816,B0000296J9,0,5,5
20427,B001D06SEI,0,5,5
5953,6301095294,0,5,5
27942,B009A87X80,0,5,5
5880,B00005NKYQ,0,5,5
5571,B00000DMH7,0,5,5
5563,B000000Y2R,0,5,5
7091,B000003S27,0,5,5
21861,B000003R7G,0,5,5
4366,B000002KCC,0,5,5
6063,B00005OSX8,0,5,5
9823,B000002HHB,0,5,5
27847,B008RNYL0M,0,5,5
7130,B000067NW0,0,5,5
9754,B000002O6P,0,5,5
6049,B00005OMTT,0,5,5
30115,B00EPFEY44,0,5,5
27872,B009186E3O,0,5,5
21814,B0026NWBY2,0,5,5
27895,B008VTRKJG,0,5,5
4850,B000000OU2,0,5,5
4397,B00004TQX0,0,5,5
27905,B007ZRZWOA,0,5,5
20872,B0018CK5RW,0,5,5
6018,B000002J1Y,0,5,5
4846,B000002OX5,0,5,5
7332,B00004Z3SC,0,5,5
21191,B001DEVZUG,0,5,5
21740,B001NP8PQM,0,5,5
9240,B0000BYMYK,0,5,5
9195,B0000025ZB,0,5,5
4496,B0000046R2,0,5,5
5132,B000002KOO,0,5,5
5691,B000002O1Y,0,5,5
9167,B00006F1O7,0,5,5
9160,B000005H40,0,5,5
5943,B00000769W,0,5,5
7532,B00006F7S3,0,5,5
28184,B009LA1QW6,0,5,5
9108,B00008W2HY,0,5,5
5707,B000002K9N,0,5,5
9089,B000003BDA,0,5,5
9075,B000005HF9,0,5,5
9067,B0000AGWFX,0,5,5
21128,B001NKWLDA,0,5,5
7611,B0000026UL,0,5,5
28211,B008VJYWMY,0,5,5
4526,B000003TAP,0,5,5
7627,B00006J3UT,0,5,5
29853,B00CFYAT6O,0,5,5
5679,B00005A0N4,0,5,5
5614,B00005A1PR,0,5,5
29015,B00AYM6JFO,0,5,5
20845,B001JL43NO,0,5,5
5665,B00005B36H,0,5,5
5140,B000002KKC,0,5,5
4464,B0000009NL,0,5,5
4465,B000002HPV,0,5,5
2878,B00000DHTF,0,5,5
19921,B0016NF06O,0,5,5
7370,B00006BTC7,0,5,5
4470,B00000IGX2,0,5,5
9319,B0000E6I1J,0,5,5
4472,B000002SMW,0,5,5
19925,B00008O31H,0,5,5
7407,B00006AAJF,0,5,5
16017,6304235682,1,4,5
7421,B000002KZT,0,5,5
9274,B0000026XA,0,5,5
2868,B00000AFFF,0,5,5
7470,B00006AW2K,0,5,5
9242,B0000DD55G,0,5,5
6012,B000002J1C,0,5,5
5270,B00005BL29,0,5,5
15982,B000BI1YT2,0,5,5
3853,B000001I0O,0,5,5
13100,B000A2RRF4,0,5,5
24289,B003X2O6KW,0,5,5
22502,B002HFP0QA,0,5,5
24288,B001NJY68O,0,5,5
15919,B000CNF4L0,0,5,5
3056,B000002UVZ,0,5,5
13029,B0000C1733,0,5,5
18781,B0010IOAKW,0,5,5
15933,B000000DPF,0,5,5
18784,B000002VCU,0,5,5
13105,B000A89T9U,0,5,5
24255,B003YWUTJI,0,5,5
26014,B005G5NPIS,0,5,5
3421,B000005ITX,0,5,5
3048,B000005S37,0,5,5
15975,B0002Z7RI6,0,5,5
3866,B00004TTGF,0,5,5
18821,0792836030,0,5,5
26048,B005LRWRZ8,0,5,5
12933,B000AJJNPY,0,5,5
18109,B000VH1AZQ,0,5,5
13121,B000A17GFQ,0,5,5
23720,B003ODL004,0,5,5
15709,B000K2V7BY,0,5,5
25765,B00656C6KK,0,5,5
15599,B00004T9TV,0,5,5
18160,B000WQ9U9Y,0,5,5
3147,B00000AG8K,0,5,5
25787,B004ZQRETK,0,5,5
15636,B000ICLHIE,0,5,5
15637,B000JJRINY,0,5,5
13364,B000002P4A,0,5,5
22918,B002UZXJA6,0,5,5
24418,B000006389,0,5,5
15841,B000GW8UFO,0,5,5
24407,B0046MVVOM,0,5,5
13215,B000AU1NYW,0,5,5
15731,B000GG4KTU,0,5,5
3820,B00004TZBU,0,5,5
3152,B000001FLX,0,5,5
15758,B000JLQQ2G,0,5,5
3453,B000002KOI,0,5,5
13141,5557530584,0,5,5
3831,B000001EYI,0,5,5
12923,B000AA305M,0,5,5
12921,B000641ZAE,0,5,5
26074,B005ND87MC,0,5,5
23843,B004KWVE1I,0,5,5
23938,B003NE65GI,0,5,5
26226,B0049P0A0W,0,5,5
16440,B000MM0Y8Y,0,5,5
16474,B000M3452Y,0,5,5
16494,0783233485,0,5,5
23887,B003NHR7VM,0,5,5
26273,B005V0VG16,0,5,5
12569,B000002757,0,5,5
23851,B003NWS5FO,0,5,5
12482,B0009NCQJ6,0,5,5
26076,B00527TUMU,0,5,5
23030,B0030NL8KK,0,5,5
3341,B0000025B0,0,5,5
12466,B000001FUZ,0,5,5
12399,B000001DYA,0,5,5
3950,B000002GF8,0,5,5
16710,B000O17152,0,5,5
12398,B0009HL7JM,0,5,5
12394,B0009MAPXG,0,5,5
3955,B00003002E,0,5,5
17988,B000V9RRPQ,0,5,5
23963,B003V5PPZG,0,5,5
12690,B0009NSE1K,0,5,5
26174,B005QBKXOQ,0,5,5
22449,B002FGTO2W,0,5,5
12877,B0009WPKY0,0,5,5
16051,B000KP62HK,0,5,5
16088,B000K2VHN2,0,5,5
18046,B000W01GK6,0,5,5
24121,B003X5F4R8,0,5,5
16153,B000LC4CVA,0,5,5
24113,B003OUXEMY,0,5,5
16159,5558160063,0,5,5
3897,B000002U6E,0,5,5
16205,B000IY04RM,0,5,5
16206,B000002KHL,0,5,5
26111,B0043URV5U,0,5,5
12829,B0000296J3,0,5,5
18010,B000VWYUR6,0,5,5
12818,B000A2H880,0,5,5
3906,B000002KOJ,0,5,5
16284,B00004YNGK,0,5,5
26156,B005NF2UE6,0,5,5
15596,B000IU3XTM,0,5,5
3784,B000002MY3,0,5,5
15594,B000I5X80G,0,5,5
14265,B00081MUYA,0,5,5
22616,B002QH2NUA,0,5,5
14954,B000FP2O2C,0,5,5
18382,B000X4OVLM,0,5,5
3576,B00004T8RK,0,5,5
14373,B000EQ47LS,0,5,5
3097,B000002UD1,0,5,5
25231,B004X1M4DS,0,5,5
14292,B000EGDNCW,0,5,5
14994,B000FVQYYK,0,5,5
15000,B000ENWKMY,0,5,5
13969,B000AA4ML8,0,5,5
25297,B004RSCWZ2,0,5,5
14224,B0000DD575,0,5,5
14161,B000E5N62U,0,5,5
14143,B0000028RG,0,5,5
22788,B000GBEOK0,0,5,5
15173,B000000YG5,0,5,5
15174,B00005R86G,0,5,5
15182,B000H0MKGA,0,5,5
15196,B000FP2IYQ,0,5,5
14403,B000EGDC82,0,5,5
3582,B000002GWZ,0,5,5
3107,B0000009LI,0,5,5
3108,B00001OH7Q,0,5,5
18454,B000GH3CVQ,0,5,5
24977,B004L79VUI,0,5,5
3613,B000005HFH,0,5,5
14700,B000EUMPBS,0,5,5
25021,B00484HYPS,0,5,5
14772,B000F48D00,0,5,5
14774,B000000ISM,0,5,5
14668,B000002TGS,0,5,5
14663,B000FG65SA,0,5,5
14658,B000FGG738,0,5,5
24928,B004NCOQDS,0,5,5
14633,B00004S5GD,0,5,5
3596,B00000333M,0,5,5
14631,B000FBHCQ4,0,5,5
14553,B0009F43V8,0,5,5
14550,B000F4RHB6,0,5,5
14844,B000FPYNQW,0,5,5
22709,B002R0F3Q2,0,5,5
24905,B004KA9MQO,0,5,5
15215,B000001FRY,0,5,5
13934,B000002VEB,0,5,5
15575,B000IZJZIK,0,5,5
15458,B000ICLTKK,0,5,5
3747,B000002JWU,0,5,5
25620,B0050PLTDC,0,5,5
25635,B0057VDFC2,0,5,5
15408,B000HKDEEW,0,5,5
13672,B000BVB50C,0,5,5
22563,B002P6TA8K,0,5,5
13601,B000BGR19G,0,5,5
15433,B000002KOA,0,5,5
13576,B00005R1N5,0,5,5
22548,B000002KNO,0,5,5
15257,B000001F3C,0,5,5
13564,B000CD0P7S,0,5,5
13549,B000002GW5,0,5,5
15475,B000IU3XX8,0,5,5
13513,B0000029OJ,0,5,5
13511,B000BOH8XW,0,5,5
3774,B000002H5I,0,5,5
13486,B000003JB7,0,5,5
15508,B000IFQLPK,0,5,5
15539,B000002JQ6,0,5,5
15387,B000HEVYR2,0,5,5
3514,B000003TAW,0,5,5
15383,B000I0QKFG,0,5,5
15371,B000E0OEQC,0,5,5
3716,B00002R0LQ,0,5,5
25481,B0050PLTJQ,0,5,5
15259,B000002505,0,5,5
13924,B000E1XOAI,0,5,5
15264,B000FIHJLK,0,5,5
25482,B004XWMXW4,0,5,5
15276,B000HA4AAO,0,5,5
3530,B000002GYC,0,5,5
13905,B000BK8FVA,0,5,5
13879,B000CNDIZO,0,5,5
24638,B004AHNIGM,0,5,5
13875,B000002A4J,0,5,5
13872,B000BCE8VE,0,5,5
18634,B000ZKRFDA,0,5,5
24626,B00428ZRFE,0,5,5
3731,B000002694,0,5,5
18642,B000VWYNOG,0,5,5
13840,B000002KOE,0,5,5
3522,B000002K9J,0,5,5
3175,B000006XSB,0,5,5
14743,B000002ONN,0,5,5
22263,B002GZQYMA,0,5,5
11636,B00075U3VE,0,5,5
11692,B00005MLVE,0,5,5
11969,B0000DJYME,0,5,5
17598,B000002VC3,0,5,5
17877,B000VKJ6VS,0,5,5
17486,B000002KIC,0,5,5
3187,B00000JWN0,0,5,5
